CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1Pro 3 ; Serial number 0"
DESCRIPTOR	"Chart 1586 Patches"
FILTER	""
CREATED		"2025-04-06T20:20:27"

NUMBER_OF_FIELDS	5
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	
680	-	   51.00	  139.09	  178.50	
681	-	  178.50	  115.91	  229.50	
682	-	  204.00	  208.64	  127.50	
683	-	   76.50	  255.00	  102.00	
684	-	   51.00	  115.91	  255.00	
685	-	  204.00	   69.55	  255.00	
686	-	  229.50	   23.18	   51.00	
687	-	   51.00	  115.91	    0.00	
688	-	  102.00	   92.73	  255.00	
689	-	  178.50	  208.64	   76.50	
690	-	  216.36	  216.36	  216.36	
691	-	   41.73	   51.00	   41.73	
692	-	  229.50	  185.45	  204.00	
693	-	  178.50	  162.27	  153.00	
694	-	  102.00	   69.55	  153.00	
695	-	  111.27	  111.27	  136.00	
696	-	   48.68	   59.50	   48.68	
697	-	   51.00	   23.18	   51.00	
698	-	  255.00	   69.55	  153.00	
699	-	  255.00	  139.09	   76.50	
700	-	  153.00	  208.64	   25.50	
701	-	  127.50	  255.00	    0.00	
702	-	  255.00	   23.18	  178.50	
703	-	  102.00	  231.82	  127.50	
704	-	  229.50	  162.27	  153.00	
705	-	  229.50	  162.27	    0.00	
706	-	  178.50	  208.64	   25.50	
707	-	  127.50	   46.36	  178.50	
708	-	  102.00	    0.00	  229.50	
709	-	   76.50	    0.00	  153.00	
710	-	   51.00	  208.64	   51.00	
711	-	   76.50	  139.09	   76.50	
712	-	  153.00	   69.55	  229.50	
713	-	  178.50	   92.73	   76.50	
714	-	  127.50	   23.18	  229.50	
715	-	  229.50	  115.91	  229.50	
716	-	  229.50	  231.82	  153.00	
717	-	  102.00	   23.18	  229.50	
718	-	   51.00	  162.27	  153.00	
719	-	    0.00	  231.82	  178.50	
720	-	  153.00	  162.27	  178.50	
721	-	  127.50	  208.64	   51.00	
722	-	   51.00	   23.18	  229.50	
723	-	   27.82	   34.00	   27.82	
724	-	  178.50	   92.73	  204.00	
725	-	  102.00	  139.09	    0.00	
726	-	   76.50	  231.82	    0.00	
727	-	  102.00	  255.00	   51.00	
728	-	   76.50	  115.91	  229.50	
729	-	  102.00	   92.73	  127.50	
730	-	  204.00	  185.45	   51.00	
731	-	  102.00	    0.00	   51.00	
732	-	   51.00	  255.00	   51.00	
733	-	  102.00	  162.27	  255.00	
734	-	    0.00	    0.00	   51.00	
735	-	  102.00	   69.55	   76.50	
736	-	  204.00	   69.55	  153.00	
737	-	   51.00	  139.09	  127.50	
738	-	   76.50	  255.00	  204.00	
739	-	  127.50	  208.64	  127.50	
740	-	  127.50	  104.32	  104.32	
741	-	   76.50	  208.64	  102.00	
742	-	   34.77	   42.50	   34.77	
743	-	  255.00	   23.18	   25.50	
744	-	   76.50	   46.36	   76.50	
745	-	  255.00	    0.00	   51.00	
746	-	   25.50	   92.73	  255.00	
747	-	    0.00	   92.73	  127.50	
748	-	  153.00	  187.00	  153.00	
749	-	  255.00	  185.45	  153.00	
750	-	  204.00	  231.82	   76.50	
751	-	  127.50	    0.00	  178.50	
752	-	  153.00	  208.64	  102.00	
753	-	  204.00	  208.64	   76.50	
754	-	    0.00	  115.91	  229.50	
755	-	  102.00	  255.00	  127.50	
756	-	  125.18	  153.00	  125.18	
757	-	  229.50	  162.27	  229.50	
758	-	  102.00	  208.64	   25.50	
759	-	   25.50	  255.00	  127.50	
760	-	  178.50	  139.09	  178.50	
761	-	  229.50	   92.73	  127.50	
762	-	  255.00	  162.27	  178.50	
763	-	    0.00	    0.00	  229.50	
764	-	  229.50	   69.55	   51.00	
765	-	   76.50	  115.91	  255.00	
766	-	   25.50	    0.00	  153.00	
767	-	  229.50	   23.18	  102.00	
768	-	  255.00	  255.00	  153.00	
769	-	  127.50	   69.55	  204.00	
770	-	  204.00	  185.45	   25.50	
771	-	  102.00	  139.09	  127.50	
772	-	   51.00	  208.64	  102.00	
773	-	   51.00	   69.55	  102.00	
774	-	  255.00	  208.64	  229.50	
775	-	   59.50	   48.68	   48.68	
776	-	  178.50	  208.64	  153.00	
777	-	  255.00	  185.45	  229.50	
778	-	  153.00	    0.00	  102.00	
779	-	  153.00	   23.18	    0.00	
780	-	  178.50	  255.00	  153.00	
781	-	  102.00	  139.09	  178.50	
782	-	  178.50	   46.36	   25.50	
783	-	  229.50	  115.91	   25.50	
784	-	  177.73	  177.73	  177.73	
785	-	  229.50	   46.36	  127.50	
786	-	   76.50	  185.45	   51.00	
787	-	   76.50	  208.64	  178.50	
788	-	  153.00	  115.91	   51.00	
789	-	   76.50	  162.27	    0.00	
790	-	  127.50	  208.64	  153.00	
791	-	   76.50	   23.18	  229.50	
792	-	   25.50	   46.36	   51.00	
793	-	  204.00	   46.36	   51.00	
794	-	  178.50	   69.55	  178.50	
795	-	  153.00	   23.18	  229.50	
796	-	   25.50	  208.64	  102.00	
797	-	  153.00	   46.36	  255.00	
798	-	  153.00	  162.27	   76.50	
799	-	  204.00	  115.91	  255.00	
800	-	   25.50	   69.55	   76.50	
801	-	  204.00	  162.27	   25.50	
802	-	  255.00	   46.36	  178.50	
803	-	  153.00	  115.91	    0.00	
804	-	  178.50	  139.09	   51.00	
805	-	   76.50	   46.36	  178.50	
806	-	   25.50	   69.55	  229.50	
807	-	   76.50	  139.09	   51.00	
808	-	  204.00	  115.91	    0.00	
809	-	   51.00	  185.45	  178.50	
810	-	  127.50	  162.27	   51.00	
811	-	  162.27	  162.27	  162.27	
812	-	   51.00	    0.00	   76.50	
813	-	   76.50	    0.00	  255.00	
814	-	  153.00	  139.09	    0.00	
815	-	   25.50	  231.82	    0.00	
816	-	  153.00	  255.00	  127.50	
817	-	   25.50	  185.45	  255.00	
818	-	  180.82	  221.00	  180.82	
819	-	  229.50	  185.45	  127.50	
820	-	  153.00	   23.18	  204.00	
821	-	   25.50	  162.27	  255.00	
822	-	  255.00	   46.36	   51.00	
823	-	  153.00	  231.82	  255.00	
824	-	  178.50	  185.45	  102.00	
825	-	    0.00	  162.27	  178.50	
826	-	  102.00	   46.36	  127.50	
827	-	   76.50	   69.55	  204.00	
828	-	   76.50	   76.50	   93.50	
829	-	  127.50	  185.45	  153.00	
830	-	  255.00	  231.82	  127.50	
831	-	   25.50	   23.18	  255.00	
832	-	  102.00	  139.09	   51.00	
833	-	  102.00	   46.36	  178.50	
834	-	  229.50	  115.91	  255.00	
835	-	  204.00	  255.00	  255.00	
836	-	  204.00	  139.09	   76.50	
837	-	  255.00	  255.00	    0.00	
838	-	   51.00	  208.64	  255.00	
839	-	  102.00	  185.45	  102.00	
840	-	  127.50	  208.64	    0.00	
841	-	   25.50	    0.00	  127.50	
842	-	   76.50	  185.45	  255.00	
843	-	  201.68	  201.68	  246.50	
844	-	  127.50	  185.45	   51.00	
845	-	  178.50	    0.00	  178.50	
846	-	    0.00	   46.36	  255.00	
847	-	  102.00	  115.91	   51.00	
848	-	  102.00	  231.82	  178.50	
849	-	  102.00	   69.55	  178.50	
850	-	  204.00	  139.09	   51.00	
851	-	   93.50	   76.50	   76.50	
852	-	   76.50	   92.73	  178.50	
853	-	  178.50	    0.00	   51.00	
854	-	  178.50	    0.00	  153.00	
855	-	  255.00	  162.27	   51.00	
856	-	  127.50	   92.73	  102.00	
857	-	    0.00	  115.91	    0.00	
858	-	  153.00	  162.27	    0.00	
859	-	   76.50	  255.00	   76.50	
860	-	   76.50	  115.91	    0.00	
861	-	    0.00	   69.55	  255.00	
862	-	   76.50	   46.36	  153.00	
863	-	  255.00	  185.45	   76.50	
864	-	  178.50	  208.64	  255.00	
865	-	  127.50	   92.73	   25.50	
866	-	  127.50	   23.18	  102.00	
867	-	    0.00	  231.82	  153.00	
868	-	   51.00	   69.55	   51.00	
869	-	  204.00	    0.00	  255.00	
870	-	  255.00	  162.27	  204.00	
871	-	  255.00	  185.45	  178.50	
872	-	  255.00	   23.18	    0.00	
873	-	   51.00	   46.36	  102.00	
874	-	  102.00	  208.64	   51.00	
875	-	  229.50	   23.18	  255.00	
876	-	  229.50	  139.09	  153.00	
877	-	   76.50	  185.45	   76.50	
878	-	   51.00	  115.91	  127.50	
879	-	  153.00	  208.64	   76.50	
880	-	   76.50	  139.09	   25.50	
881	-	    0.00	   23.18	   51.00	
882	-	  255.00	  255.00	   76.50	
883	-	  229.50	  115.91	   76.50	
884	-	  229.50	   23.18	   76.50	
885	-	  204.00	   69.55	  178.50	
886	-	  127.50	    0.00	  204.00	
887	-	  102.00	  255.00	  229.50	
888	-	   51.00	  185.45	  255.00	
889	-	   76.50	  231.82	  255.00	
890	-	  127.50	  139.09	   51.00	
891	-	    0.00	  115.91	  204.00	
892	-	  229.50	  255.00	  102.00	
893	-	  204.00	  231.82	   51.00	
894	-	  159.95	  159.95	  195.50	
895	-	  127.50	  162.27	  204.00	
896	-	   90.41	   90.41	  110.50	
897	-	  127.50	  231.82	  127.50	
898	-	  255.00	   69.55	    0.00	
899	-	  153.00	  115.91	  102.00	
900	-	  255.00	  115.91	   76.50	
901	-	   51.00	   23.18	  178.50	
902	-	    0.00	  231.82	   76.50	
903	-	  127.50	   92.73	    0.00	
904	-	  229.50	  231.82	   25.50	
905	-	  102.00	    0.00	   76.50	
906	-	   76.50	  162.27	   25.50	
907	-	  204.00	  139.09	  204.00	
908	-	   25.50	  208.64	  127.50	
909	-	   20.86	   25.50	   20.86	
910	-	   55.64	   55.64	   68.00	
911	-	   25.50	   92.73	  229.50	
912	-	   51.00	  208.64	  127.50	
913	-	  127.50	   92.73	  178.50	
914	-	   76.50	  115.91	   76.50	
915	-	   25.50	  185.45	  127.50	
916	-	  102.00	  231.82	  153.00	
917	-	   51.00	  115.91	  229.50	
918	-	  222.55	  255.00	  222.55	
919	-	   51.00	  162.27	  178.50	
920	-	  178.50	   69.55	   51.00	
921	-	  178.50	  231.82	  102.00	
922	-	  178.50	  255.00	   76.50	
923	-	  204.00	   92.73	  255.00	
924	-	    0.00	  162.27	  127.50	
925	-	   76.50	  208.64	   76.50	
926	-	  247.27	  247.27	  247.27	
927	-	  229.50	  162.27	   25.50	
928	-	   76.50	  139.09	  178.50	
929	-	  204.00	   69.55	  102.00	
930	-	   76.50	   23.18	   76.50	
931	-	  229.50	  255.00	    0.00	
932	-	  229.50	    0.00	  255.00	
933	-	  178.50	  255.00	    0.00	
934	-	    0.00	   69.55	   25.50	
935	-	   51.00	   46.36	    0.00	
936	-	   76.50	   46.36	  255.00	
937	-	  178.50	   46.36	   51.00	
938	-	  229.50	   69.55	  229.50	
939	-	  153.00	   23.18	   51.00	
940	-	  255.00	  255.00	  204.00	
941	-	  102.00	  231.82	   25.50	
942	-	    0.00	   23.18	  127.50	
943	-	  178.50	  139.09	  229.50	
944	-	  204.00	  185.45	  153.00	
945	-	   76.50	  208.64	  255.00	
946	-	  255.00	  162.27	  127.50	
947	-	  102.00	  139.09	  204.00	
948	-	  178.50	  231.82	  127.50	
949	-	  102.00	  162.27	   76.50	
950	-	   76.50	  231.82	  102.00	
951	-	  255.00	  208.64	  208.64	
952	-	    0.00	  139.09	  204.00	
953	-	  178.50	   23.18	  229.50	
954	-	    0.00	    0.00	  127.50	
955	-	  178.50	  185.45	  178.50	
956	-	   76.50	   92.73	  204.00	
957	-	  204.00	   23.18	   25.50	
958	-	  178.50	   46.36	   76.50	
959	-	  102.00	  185.45	  204.00	
960	-	  102.00	    0.00	  178.50	
961	-	  238.00	  194.73	  194.73	
962	-	    0.00	  231.82	    0.00	
963	-	  255.00	   46.36	  102.00	
964	-	  178.50	   23.18	   51.00	
965	-	  204.00	  162.27	    0.00	
966	-	  102.00	  139.09	  255.00	
967	-	   25.50	   46.36	  178.50	
968	-	    0.00	   69.55	  178.50	
969	-	  204.00	  255.00	  178.50	
970	-	  178.50	  208.64	  204.00	
971	-	    0.00	   69.55	  127.50	
972	-	  255.00	  231.82	  204.00	
973	-	  127.50	  231.82	    0.00	
974	-	   76.50	    0.00	  127.50	
975	-	   76.50	  115.91	   51.00	
976	-	  255.00	  231.82	  229.50	
977	-	  127.50	  162.27	    0.00	
978	-	   25.50	  208.64	  178.50	
979	-	  204.00	  162.27	   51.00	
980	-	  102.00	  255.00	  153.00	
981	-	   76.50	  231.82	   51.00	
982	-	  153.00	  115.91	   76.50	
983	-	  204.00	   23.18	   76.50	
984	-	  127.50	  115.91	  178.50	
985	-	  229.50	  185.45	  255.00	
986	-	   76.50	  162.27	  153.00	
987	-	  178.50	   92.73	   25.50	
988	-	    0.00	  115.91	   25.50	
989	-	   51.00	   92.73	   51.00	
990	-	    0.00	   23.18	    0.00	
991	-	  255.00	  139.09	   25.50	
992	-	    0.00	  162.27	  153.00	
993	-	  146.05	  178.50	  146.05	
994	-	  255.00	  222.55	  222.55	
995	-	  153.00	  231.82	  102.00	
996	-	  204.00	  231.82	  178.50	
997	-	   25.50	    0.00	   76.50	
998	-	  229.50	  231.82	  204.00	
999	-	  127.50	   69.55	   51.00	
1000	-	  255.00	    0.00	  229.50	
1001	-	  204.00	  162.27	  255.00	
1002	-	  153.00	  185.45	  229.50	
1003	-	  229.50	  187.77	  187.77	
1004	-	  153.00	   69.55	   51.00	
1005	-	  229.50	   46.36	  102.00	
1006	-	  153.00	   46.36	   76.50	
1007	-	   46.36	   46.36	   46.36	
1008	-	   51.00	    0.00	   25.50	
1009	-	  229.50	  185.45	  178.50	
1010	-	   51.00	  139.09	  255.00	
1011	-	  255.00	   46.36	  204.00	
1012	-	  153.00	  255.00	  204.00	
1013	-	    0.00	  255.00	  204.00	
1014	-	  178.50	  139.09	  204.00	
1015	-	   51.00	  208.64	  229.50	
1016	-	  229.50	   46.36	  229.50	
1017	-	   51.00	   23.18	  153.00	
1018	-	   25.50	   23.18	   25.50	
1019	-	   51.00	  162.27	  127.50	
1020	-	  229.50	    0.00	  153.00	
1021	-	   51.00	  185.45	  153.00	
1022	-	    0.00	   92.73	   51.00	
1023	-	  204.00	   23.18	  102.00	
1024	-	  153.00	  162.27	  127.50	
1025	-	  178.50	  255.00	  102.00	
1026	-	   25.50	  115.91	  127.50	
1027	-	   25.50	   92.73	   25.50	
1028	-	  127.50	  255.00	  229.50	
1029	-	  215.59	  215.59	  255.00	
1030	-	   76.50	  139.09	  102.00	
1031	-	  102.00	    0.00	  127.50	
1032	-	    0.00	    0.00	  102.00	
1033	-	  255.00	  255.00	  255.00	
1034	-	    0.00	  139.09	  255.00	
1035	-	  102.00	  162.27	    0.00	
1036	-	  127.50	    0.00	  127.50	
1037	-	  204.00	  255.00	   25.50	
1038	-	   76.50	  231.82	  204.00	
1039	-	  153.00	  231.82	    0.00	
1040	-	  102.00	  255.00	   25.50	
1041	-	  255.00	  139.09	  204.00	
1042	-	  204.00	   92.73	  178.50	
1043	-	   25.50	   46.36	  153.00	
1044	-	  204.00	  185.45	  178.50	
1045	-	  153.00	  255.00	  102.00	
1046	-	   51.00	  231.82	   51.00	
1047	-	  178.50	  255.00	  255.00	
1048	-	  178.50	   69.55	  127.50	
1049	-	   76.50	   69.55	   25.50	
1050	-	   51.00	  255.00	  178.50	
1051	-	  178.50	    0.00	  102.00	
1052	-	   51.00	   46.36	   25.50	
1053	-	   76.50	  255.00	  255.00	
1054	-	  229.50	  208.64	  102.00	
1055	-	  153.00	  139.09	  204.00	
1056	-	  161.50	  132.14	  132.14	
1057	-	  204.00	   92.73	   76.50	
1058	-	   25.50	   92.73	    0.00	
1059	-	   76.50	    0.00	   51.00	
1060	-	   38.64	   38.64	   38.64	
1061	-	   25.50	    0.00	  229.50	
1062	-	  204.00	  231.82	  127.50	
1063	-	   76.50	   69.55	   51.00	
1064	-	    0.00	   46.36	   25.50	
1065	-	    0.00	   69.55	  229.50	
1066	-	    0.00	  208.64	    0.00	
1067	-	   25.50	   92.73	  204.00	
1068	-	   51.00	    0.00	   51.00	
1069	-	   83.45	   83.45	  102.00	
1070	-	   51.00	  162.27	   76.50	
1071	-	   51.00	    0.00	  255.00	
1072	-	  102.00	   23.18	  178.50	
1073	-	  102.00	   92.73	  229.50	
1074	-	   76.50	  208.64	   51.00	
1075	-	  127.50	   69.55	    0.00	
1076	-	   25.50	  185.45	  153.00	
1077	-	  153.00	    0.00	  127.50	
1078	-	  127.50	  139.09	  127.50	
1079	-	  153.00	   46.36	  153.00	
1080	-	    0.00	  162.27	    0.00	
1081	-	  127.50	   92.73	  255.00	
1082	-	  153.00	    0.00	  153.00	
1083	-	  153.00	   23.18	  153.00	
1084	-	  178.50	  255.00	  178.50	
1085	-	  127.50	   23.18	  153.00	
1086	-	    0.00	    0.00	   76.50	
1087	-	   76.50	  162.27	  229.50	
1088	-	  102.00	  255.00	  204.00	
1089	-	   76.50	   69.55	  127.50	
1090	-	  255.00	    0.00	  204.00	
1091	-	  153.00	  162.27	  153.00	
1092	-	  255.00	  208.64	  178.50	
1093	-	   76.50	  115.91	  127.50	
1094	-	   97.36	   97.36	  119.00	
1095	-	  102.00	   23.18	  127.50	
1096	-	  127.50	   69.55	   25.50	
1097	-	  204.00	  185.45	  255.00	
1098	-	  246.50	  201.68	  201.68	
1099	-	  229.50	  255.00	  204.00	
1100	-	  178.50	   46.36	  102.00	
1101	-	   25.50	  162.27	  102.00	
1102	-	   76.50	   46.36	  102.00	
1103	-	  204.00	  139.09	  127.50	
1104	-	   76.50	   23.18	  204.00	
1105	-	  204.00	   69.55	   76.50	
1106	-	   51.00	  231.82	  102.00	
1107	-	   25.50	  231.82	  153.00	
1108	-	    0.00	  208.64	  229.50	
1109	-	  127.50	  231.82	  255.00	
1110	-	  127.50	  162.27	   25.50	
1111	-	   51.00	  255.00	  153.00	
1112	-	  229.50	   69.55	  255.00	
1113	-	  178.50	  208.64	   51.00	
1114	-	   25.50	  115.91	  255.00	
1115	-	  153.00	    0.00	   76.50	
1116	-	  229.50	  139.09	   51.00	
1117	-	   83.45	  102.00	   83.45	
1118	-	   25.50	  139.09	  102.00	
1119	-	  229.50	  162.27	   76.50	
1120	-	    0.00	    0.00	  255.00	
1121	-	  127.50	  185.45	  178.50	
1122	-	  178.50	   23.18	  255.00	
1123	-	   76.50	   69.55	  229.50	
1124	-	   76.50	   23.18	    0.00	
1125	-	  204.00	  139.09	   25.50	
1126	-	  153.00	  185.45	  127.50	
1127	-	  178.50	  185.45	  229.50	
1128	-	   51.00	    0.00	  204.00	
1129	-	  229.50	   69.55	    0.00	
1130	-	  153.00	   23.18	  127.50	
1131	-	  204.00	  162.27	  153.00	
1132	-	  255.00	  115.91	  178.50	
1133	-	  229.50	  231.82	   51.00	
1134	-	    0.00	   92.73	   76.50	
1135	-	   25.50	   92.73	  102.00	
1136	-	  102.00	  185.45	  255.00	
1137	-	  255.00	  208.64	   25.50	
1138	-	  153.00	  255.00	  153.00	
1139	-	  178.50	  139.09	  255.00	
1140	-	  204.00	  162.27	  102.00	
1141	-	  204.00	  162.27	  127.50	
1142	-	  204.00	  231.82	   25.50	
1143	-	  127.50	  115.91	  204.00	
1144	-	  127.50	  255.00	   76.50	
1145	-	  111.27	  136.00	  111.27	
1146	-	  102.00	  185.45	  127.50	
1147	-	  178.50	  139.09	  127.50	
1148	-	  255.00	  208.64	  127.50	
1149	-	  204.00	  231.82	  102.00	
1150	-	   51.00	  115.91	  204.00	
1151	-	  104.32	  127.50	  104.32	
1152	-	  255.00	   92.73	   25.50	
1153	-	  178.50	  185.45	  127.50	
1154	-	    0.00	   46.36	  127.50	
1155	-	  127.50	  255.00	  102.00	
1156	-	  255.00	   69.55	  127.50	
1157	-	   25.50	  162.27	   51.00	
1158	-	  204.00	   46.36	  127.50	
1159	-	   25.50	  139.09	   25.50	
1160	-	   76.50	  139.09	  204.00	
1161	-	    0.00	   46.36	  229.50	
1162	-	  102.00	   46.36	  153.00	
1163	-	  255.00	   92.73	  178.50	
1164	-	  255.00	  185.45	  102.00	
1165	-	  178.50	   23.18	    0.00	
1166	-	   76.50	  185.45	  204.00	
1167	-	    0.00	  115.91	  102.00	
1168	-	  204.00	  208.64	  178.50	
1169	-	  102.00	  255.00	  102.00	
1170	-	  255.00	  208.64	    0.00	
1171	-	  229.50	   69.55	  102.00	
1172	-	  153.00	  115.91	  204.00	
1173	-	  127.50	    0.00	  102.00	
1174	-	  178.50	   92.73	  255.00	
1175	-	  127.50	   92.73	  153.00	
1176	-	  229.50	   92.73	  204.00	
1177	-	  229.50	  231.82	  255.00	
1178	-	  153.00	   92.73	   51.00	
1179	-	  255.00	  231.82	  153.00	
1180	-	   51.00	  139.09	  153.00	
1181	-	   25.50	   23.18	  178.50	
1182	-	   76.50	  208.64	  204.00	
1183	-	  255.00	    0.00	  178.50	
1184	-	   51.00	  231.82	   76.50	
1185	-	  208.64	  255.00	  208.64	
1186	-	  127.50	  139.09	    0.00	
1187	-	    0.00	   69.55	    0.00	
1188	-	  178.50	   46.36	    0.00	
1189	-	  102.00	   69.55	   51.00	
1190	-	   25.50	  115.91	  204.00	
1191	-	   25.50	  115.91	   76.50	
1192	-	  178.50	  208.64	    0.00	
1193	-	  153.00	  255.00	  178.50	
1194	-	  178.50	   23.18	  204.00	
1195	-	  255.00	   69.55	  229.50	
1196	-	    0.00	   92.73	   25.50	
1197	-	  229.50	  185.45	    0.00	
1198	-	  153.00	   69.55	  153.00	
1199	-	  229.50	  208.64	   51.00	
1200	-	  255.00	  208.64	  102.00	
1201	-	   76.50	  208.64	    0.00	
1202	-	   25.50	   92.73	  127.50	
1203	-	  104.32	  104.32	  127.50	
1204	-	  204.00	  185.45	  204.00	
1205	-	  127.50	  115.91	    0.00	
1206	-	  208.64	  208.64	  208.64	
1207	-	   51.00	  185.45	  127.50	
1208	-	  153.00	   23.18	  102.00	
1209	-	  255.00	  139.09	  178.50	
1210	-	   51.00	  115.91	   51.00	
1211	-	  102.00	   69.55	   25.50	
1212	-	  204.00	   92.73	  127.50	
1213	-	  255.00	   92.73	  204.00	
1214	-	  110.50	   90.41	   90.41	
1215	-	   25.50	  139.09	   76.50	
1216	-	  255.00	   69.55	   25.50	
1217	-	  102.00	  185.45	  178.50	
1218	-	  102.00	    0.00	  255.00	
1219	-	  178.50	  139.09	   25.50	
1220	-	  255.00	  115.91	   25.50	
1221	-	  139.09	  170.00	  139.09	
1222	-	  102.00	   46.36	   76.50	
1223	-	  146.05	  146.05	  178.50	
1224	-	  229.50	  255.00	  255.00	
1225	-	   25.50	  255.00	  204.00	
1226	-	  229.50	   92.73	   76.50	
1227	-	   51.00	   46.36	   51.00	
1228	-	  127.50	   23.18	   25.50	
1229	-	    0.00	  115.91	  127.50	
1230	-	   51.00	  255.00	  102.00	
1231	-	  127.50	  139.09	  153.00	
1232	-	  255.00	   69.55	  204.00	
1233	-	  229.50	  208.64	   25.50	
1234	-	  178.50	   46.36	  255.00	
1235	-	  204.00	  115.91	   76.50	
1236	-	  153.00	    0.00	  204.00	
1237	-	  255.00	  162.27	    0.00	
1238	-	   25.50	   69.55	    0.00	
1239	-	  204.00	    0.00	  153.00	
1240	-	  229.50	  208.64	  204.00	
1241	-	  125.18	  125.18	  153.00	
1242	-	  204.00	  162.27	  178.50	
1243	-	   51.00	    0.00	  178.50	
1244	-	  178.50	   23.18	  178.50	
1245	-	  153.00	  125.18	  125.18	
1246	-	   51.00	  255.00	   76.50	
1247	-	  187.77	  229.50	  187.77	
1248	-	  127.50	  208.64	  229.50	
1249	-	   25.50	  162.27	    0.00	
1250	-	  102.00	  115.91	  229.50	
1251	-	  102.00	   69.55	  102.00	
1252	-	  178.50	   69.55	   25.50	
1253	-	  255.00	   92.73	  153.00	
1254	-	   51.00	   46.36	   76.50	
1255	-	   76.50	  185.45	  153.00	
1256	-	   51.00	  139.09	   25.50	
1257	-	  229.50	  162.27	  102.00	
1258	-	  153.00	   46.36	  178.50	
1259	-	  178.50	  231.82	  178.50	
1260	-	  153.00	  231.82	  204.00	
1261	-	    0.00	  255.00	  127.50	
1262	-	  178.50	    0.00	   76.50	
1263	-	   25.50	  162.27	  229.50	
1264	-	    0.00	   92.73	  178.50	
1265	-	  178.50	  115.91	  127.50	
1266	-	  204.00	  255.00	  229.50	
1267	-	    0.00	  115.91	  153.00	
1268	-	  255.00	  231.82	    0.00	
1269	-	  204.00	  255.00	  127.50	
1270	-	   25.50	  208.64	  229.50	
1271	-	  178.50	  162.27	  255.00	
1272	-	  204.00	  208.64	  102.00	
1273	-	  102.00	  162.27	  204.00	
1274	-	  204.00	  255.00	  204.00	
1275	-	  102.00	  139.09	  229.50	
1276	-	  255.00	   23.18	  153.00	
1277	-	  229.50	  231.82	  127.50	
1278	-	  229.50	  185.45	  153.00	
1279	-	  178.50	  139.09	  153.00	
1280	-	   92.73	   92.73	   92.73	
1281	-	   76.50	    0.00	    0.00	
1282	-	  255.00	  139.09	    0.00	
1283	-	   25.50	  185.45	    0.00	
1284	-	   51.00	  231.82	  204.00	
1285	-	  255.00	  162.27	  102.00	
1286	-	  204.00	   69.55	    0.00	
1287	-	   25.50	  139.09	   51.00	
1288	-	   51.00	   69.55	  229.50	
1289	-	  153.00	  231.82	   25.50	
1290	-	  102.00	  162.27	  127.50	
1291	-	  229.50	  139.09	  229.50	
1292	-	    0.00	  162.27	  229.50	
1293	-	   25.50	  255.00	  102.00	
1294	-	  102.00	  162.27	  178.50	
1295	-	   25.50	    0.00	  102.00	
1296	-	  102.00	   23.18	  255.00	
1297	-	   51.00	   46.36	  204.00	
1298	-	  229.50	   23.18	  153.00	
1299	-	  178.50	   23.18	   25.50	
1300	-	  224.09	  224.09	  224.09	
1301	-	  127.50	  115.91	  102.00	
1302	-	  118.23	  118.23	  144.50	
1303	-	  102.00	   92.73	    0.00	
1304	-	   85.00	   69.55	   69.55	
1305	-	  153.00	    0.00	  229.50	
1306	-	  195.50	  159.95	  159.95	
1307	-	   76.50	    0.00	    0.00	
1308	-	  127.50	  185.45	  255.00	
1309	-	  178.50	  231.82	   25.50	
1310	-	   25.50	  139.09	  255.00	
1311	-	  229.50	   92.73	  102.00	
1312	-	  229.50	  162.27	  127.50	
1313	-	  102.00	  208.64	  102.00	
1314	-	  178.50	  162.27	  102.00	
1315	-	  178.50	   46.36	  127.50	
1316	-	  204.00	   46.36	  178.50	
1317	-	  204.00	  185.45	  127.50	
1318	-	  229.50	   46.36	    0.00	
1319	-	  153.00	   23.18	   25.50	
1320	-	   51.00	  208.64	  178.50	
1321	-	    0.00	    0.00	  153.00	
1322	-	  102.00	   23.18	   76.50	
1323	-	   51.00	  185.45	    0.00	
1324	-	  255.00	   92.73	   51.00	
1325	-	   51.00	    0.00	    0.00	
1326	-	  102.00	   69.55	  127.50	
1327	-	    0.00	   69.55	   76.50	
1328	-	   25.50	    0.00	    0.00	
1329	-	  153.00	    0.00	    0.00	
1330	-	  204.00	   46.36	  153.00	
1331	-	  178.50	  185.45	  255.00	
1332	-	  178.50	  185.45	   76.50	
1333	-	   97.36	  119.00	   97.36	
1334	-	   76.50	  255.00	   51.00	
1335	-	   76.50	  139.09	  229.50	
1336	-	   27.82	   27.82	   34.00	
1337	-	  204.00	    0.00	  204.00	
1338	-	  102.00	  231.82	   76.50	
1339	-	  153.00	  139.09	   25.50	
1340	-	    0.00	  139.09	    0.00	
1341	-	   51.00	  115.91	   76.50	
1342	-	   76.50	   23.18	   51.00	
1343	-	  204.00	   69.55	   51.00	
1344	-	   25.50	   23.18	  229.50	
1345	-	  102.00	   69.55	  204.00	
1346	-	  204.00	    0.00	   76.50	
1347	-	  127.50	  162.27	  229.50	
1348	-	   76.50	   46.36	    0.00	
1349	-	   25.50	   23.18	   51.00	
1350	-	  178.50	   92.73	  229.50	
1351	-	  204.00	   23.18	   51.00	
