CTI1   

DESCRIPTOR "Argyll Calibration Target chart information 1"
ORIGINATOR "Argyll targen"
CREATED "Wed Apr  9 07:56:24 2025"
APPROX_WHITE_POINT "95.106486 100.000000 108.844025"
COLOR_REP "iRGB"
WHITE_COLOR_PATCHES "16"
BLACK_COLOR_PATCHES "16"
OFPS_PATCHES "3158"

NUMBER_OF_FIELDS 7
BEGIN_DATA_FORMAT
SAMPLE_ID RGB_R RGB_G RGB_B XYZ_X XYZ_Y XYZ_Z 
END_DATA_FORMAT

NUMBER_OF_SETS 3190
BEGIN_DATA
820 104.6059 181.7785 0.000000 23.23920 36.97994 6.773878
821 255.0000 42.97509 67.90897 43.71488 24.17280 8.624719
822 210.0541 255.0000 219.8411 75.50412 90.48305 81.29340
823 255.0000 49.25286 230.6870 57.16520 29.94164 78.26757
824 150.8069 67.86870 15.05353 15.72472 11.60796 2.721659
825 86.89874 121.5659 0.000000 11.71990 16.67537 3.461205
826 71.99764 109.0696 52.15451 9.684641 13.45295 6.181793
827 60.86824 13.25230 11.86313 3.107909 2.295591 1.479189
828 111.2536 0.000000 232.8390 22.06149 10.17765 77.88640
829 76.19560 33.14408 102.9211 6.928713 4.581979 14.06620
830 102.7399 219.2036 163.1249 38.19770 56.72095 44.16919
831 190.3703 192.9499 34.86015 41.28401 49.74105 9.850691
832 32.84927 86.19851 81.30083 6.408368 8.530343 9.936545
833 255.0000 199.9152 168.6270 69.31593 65.72820 46.88704
834 215.6106 179.6950 230.0212 59.16650 53.24679 82.17428
835 211.5740 56.85546 255.0000 47.07280 24.82762 96.86341
836 153.5085 184.5861 204.4196 42.03377 46.26860 64.41158
837 87.16634 178.6635 255.0000 38.67139 41.94417 100.6099
838 255.0000 232.5915 91.93668 72.47552 80.27890 22.55134
839 204.3280 88.92135 224.2985 42.63529 26.16145 73.71178
840 22.14218 174.9620 134.3744 20.78761 33.22167 28.64898
841 184.6036 151.2096 74.39982 32.94163 33.63692 12.10349
842 34.27753 125.6112 20.04437 9.125346 16.06497 4.137489
843 111.3152 47.43219 192.6142 18.04104 10.20818 51.61975
844 16.23021 57.77155 46.91844 3.208519 4.286535 4.172797
845 44.94091 132.6588 0.000000 10.32700 18.06507 3.802820
846 74.49592 180.3675 93.84675 22.06037 35.71972 17.04405
847 0.000000 170.8598 52.42534 16.01545 30.02968 9.080022
848 119.8081 195.8206 36.42817 28.46828 44.07182 9.554455
849 76.63351 214.4625 231.9099 42.33348 56.15121 85.00622
850 0.000000 188.5544 234.3832 33.68099 42.74215 84.70965
851 93.13811 0.000000 164.1204 12.12840 5.969214 36.21108
852 19.43351 29.57403 51.81620 2.333007 2.283258 4.373363
853 101.5656 169.1373 28.81981 20.66631 32.00014 7.087735
854 139.2644 71.53759 0.000000 13.85030 10.98702 2.250983
855 91.53472 116.1873 149.2819 16.92210 17.79435 31.67837
856 128.2548 88.94764 77.29723 14.72095 13.16278 9.632840
857 65.68840 0.000000 47.77595 3.727354 2.345664 3.861359
858 139.1831 101.8672 111.8314 19.14964 16.98664 18.26193
859 194.0048 72.72169 90.80157 27.23025 17.78321 12.61534
860 54.47055 233.9335 0.000000 31.64349 60.00574 10.77589
861 210.9013 207.8441 83.39958 51.42470 59.90620 17.89945
862 201.2696 109.9436 29.41246 30.65910 24.45064 5.142356
863 131.4124 179.1158 242.0313 42.18644 44.12080 90.36882
864 38.50540 167.5566 94.31595 17.60719 29.78501 16.24245
865 220.6451 73.55105 38.31821 33.16199 21.09650 5.028012
866 19.25495 255.0000 56.28515 37.38971 72.22558 16.57346
867 21.87583 233.9167 255.0000 48.30344 66.52159 104.8467
868 216.0711 0.000000 172.9795 36.52442 18.45293 41.63954
869 153.6278 94.02189 0.000000 18.08889 15.69549 2.936617
870 36.11618 217.4261 211.5410 38.10856 55.40046 70.92979
871 14.07897 223.3231 120.8996 30.80286 54.87279 27.71121
872 124.8546 38.43184 85.56966 11.69834 7.364581 10.29408
873 139.9913 0.000000 22.04215 11.85008 6.577706 2.259016
874 45.93776 255.0000 165.4743 44.28501 75.08065 48.49678
875 0.000000 91.95863 231.8417 19.18451 14.32884 78.10227
876 227.7851 32.38415 101.7308 35.49251 19.28558 15.09231
877 156.9286 64.09725 155.7596 22.49444 14.09977 33.43857
878 255.0000 68.38620 255.0000 61.77109 33.33854 97.73213
879 168.5928 82.70868 204.1368 30.96112 19.71053 59.69188
880 179.0480 229.4380 190.2668 56.50921 69.90272 59.77114
881 0.000000 196.1186 148.4889 25.90133 42.26768 35.60108
882 208.3518 233.9756 0.000000 55.97603 72.56932 11.91948
883 203.1005 13.30825 179.0328 33.61674 17.10242 44.64200
884 132.6241 237.5592 225.6639 54.20817 71.60516 82.84125
885 158.3135 0.000000 0.000000 15.02157 8.229568 1.657026
886 16.73208 116.4048 119.5764 10.78506 14.90557 20.63269
887 160.5128 0.000000 70.84193 16.57590 8.901318 7.581967
888 233.3906 0.000000 108.7676 37.11734 19.30754 16.89453
889 144.6775 116.1341 0.000000 18.70358 19.32770 3.605365
890 161.1878 240.6539 147.0907 51.85260 72.68564 39.53225
891 50.92737 255.0000 91.11601 39.62783 73.24529 22.73857
892 139.2295 155.0614 102.4176 25.58990 30.63989 17.98259
893 55.26737 108.7604 144.4251 12.97994 14.59475 29.29202
894 48.13657 115.6229 90.66619 10.20907 14.64682 12.87618
895 177.4283 123.6912 182.5417 34.56131 27.86505 48.53632
896 220.3265 58.35912 222.4172 44.94547 24.39206 71.92881
897 41.89859 65.10295 255.0000 21.68976 12.38690 95.79887
898 255.0000 197.6603 194.5357 71.44791 65.76019 60.64734
899 174.8707 174.3839 31.99232 33.79226 40.22792 8.197733
900 109.9404 74.15632 255.0000 27.66511 16.29511 96.23856
901 14.48852 161.4269 127.2784 17.69011 28.00173 25.31144
902 231.9505 93.79705 255.0000 55.74836 33.01641 97.98716
903 255.0000 173.9759 255.0000 74.68255 59.15784 102.0360
904 38.77902 135.7870 219.6670 23.25388 23.89256 71.07184
905 69.60184 72.79564 73.37851 7.021121 7.446539 8.234830
906 226.3633 188.2041 184.0647 58.58600 56.18848 53.56305
907 241.7428 176.9439 145.1992 57.79731 52.78356 34.61253
908 47.22949 119.9156 255.0000 26.68205 22.02889 97.39712
909 73.04561 114.2235 192.1391 19.14178 18.14149 52.81910
910 229.4424 200.9918 255.0000 71.68058 66.06394 103.5272
911 182.5547 145.4956 115.5816 33.42687 32.35090 21.58051
912 109.5763 255.0000 120.3427 46.09685 76.40693 30.88580
913 158.6754 232.0471 0.000000 43.67582 65.42501 11.18825
914 47.23166 219.4203 35.68709 27.67071 52.09886 11.08705
915 63.85470 71.57521 177.7689 13.28456 9.781246 43.63883
916 184.4913 108.4568 173.9593 33.60498 24.88745 43.52935
917 120.6614 52.44108 76.53779 11.30547 7.995457 8.676232
918 41.70323 0.000000 0.000000 1.933382 1.481255 1.043737
919 94.16517 51.66807 146.6550 11.97570 7.841793 28.93842
920 78.35535 212.2498 190.7373 36.79353 53.06810 57.82790
921 0.000000 73.23248 185.8407 12.13239 9.250231 47.92238
922 63.09572 46.25957 245.3595 20.38546 10.55199 87.65682
923 255.0000 146.0666 48.95584 52.56521 42.64262 9.195116
924 83.22728 255.0000 202.1023 50.52395 77.85794 68.62586
925 14.22176 85.13284 206.1021 15.45183 11.96287 60.24591
926 0.000000 23.40496 159.7061 7.568225 4.125017 34.05924
927 218.4417 33.28481 37.53839 30.64247 17.05534 4.315449
928 200.9762 84.25794 25.13729 28.17562 19.67950 4.092892
929 128.4192 244.8522 121.8500 45.62925 71.52331 30.44816
930 183.5639 68.24506 139.3159 27.16570 17.01402 27.02240
931 213.5774 86.94161 71.33561 32.84048 22.28660 9.391476
932 150.1267 239.6443 67.15228 45.23076 69.32167 17.14098
933 255.0000 141.4930 184.9541 59.99806 44.52014 51.72217
934 255.0000 61.24363 22.73064 43.64572 25.44206 4.260765
935 112.3073 88.34477 95.48467 13.20464 12.22313 13.35986
936 146.0123 141.4144 149.6846 27.65477 28.20151 33.28959
937 21.02267 0.000000 20.24300 1.433832 1.208976 1.684184
938 172.2411 95.09411 77.77046 23.31003 18.37211 10.27349
939 88.38595 29.91512 172.4332 12.89219 6.953163 40.39052
940 46.69098 57.59909 94.39386 5.642601 5.354025 12.17495
941 179.7737 166.0965 131.5904 37.19742 39.25251 27.95034
942 167.0857 227.0822 206.2782 55.07841 67.99923 69.08670
943 201.6381 220.6892 229.0718 64.54961 70.01844 84.43768
944 175.3721 226.4657 138.6545 50.22749 65.99954 35.01254
945 78.63955 255.0000 51.17561 40.16347 73.66941 16.08639
946 181.2741 74.87011 102.7686 24.82522 16.68950 15.42106
947 236.6299 255.0000 135.1532 75.20148 91.30195 37.27835
948 232.7323 150.2926 55.62473 45.72599 40.07458 9.844528
949 255.0000 234.7252 147.2726 76.40141 82.80934 40.26771
950 34.14299 206.7685 224.1460 37.03460 50.74043 78.64372
951 92.90338 152.6758 146.8751 21.88998 27.82927 32.36392
952 225.6125 212.3150 139.3796 59.96167 65.57443 34.69292
953 224.5700 115.5272 85.92472 39.39987 29.70413 13.22129
954 171.4709 186.0727 221.2423 48.08312 49.60134 75.81294
955 235.3968 157.8121 216.1621 59.41680 47.61705 71.36657
956 18.84115 67.73570 255.0000 21.16476 12.34391 95.81822
957 136.3055 172.5113 185.5485 34.53198 39.10023 52.34360
958 191.8762 0.000000 205.2556 33.43200 16.45656 59.63349
959 191.1585 255.0000 23.28523 57.87302 82.85135 14.62197
960 81.06832 0.000000 0.000000 4.365416 2.735220 1.157698
961 109.5398 210.9634 87.29109 32.07918 51.04124 18.01382
962 20.77985 210.9721 17.79563 24.46434 47.30423 9.260319
963 242.8998 227.3613 196.6181 74.79001 78.40547 64.13947
964 76.23204 200.2579 143.8875 29.45335 45.53221 34.18258
965 65.60563 13.43693 180.2178 11.52487 5.700453 44.22970
966 177.5384 191.8582 138.5088 42.28333 49.40804 32.17323
967 68.86042 196.3055 16.75806 23.13076 41.50641 8.168727
968 0.000000 112.0219 94.22943 8.749653 13.28066 13.50291
969 223.1666 183.7195 98.55377 50.30140 51.26507 19.68549
970 63.79161 75.35165 220.6227 18.46681 12.24933 69.73425
971 180.6966 100.7048 33.84597 24.65920 19.96199 4.901321
972 63.48610 0.000000 229.0410 17.06876 7.664809 74.88001
973 11.17891 109.7220 39.67555 7.003722 12.20154 4.805504
974 172.9889 255.0000 255.0000 71.33621 87.74397 107.7302
975 167.9606 33.43894 18.10794 17.63925 10.38380 2.506302
976 215.1941 124.9203 140.3429 40.76498 31.71911 29.53724
977 158.6917 16.89668 156.2697 21.25633 11.04659 33.13872
978 190.9963 199.9564 155.8046 48.63571 55.21023 40.01701
979 17.48333 170.5387 95.80684 17.65143 30.61560 16.75260
980 228.0224 94.97602 188.5174 45.77595 29.05060 51.46219
981 220.1771 115.3354 241.1524 52.12525 34.60425 87.32451
982 229.3390 47.17352 52.09117 34.72825 19.82305 6.084981
983 107.9346 115.8603 223.6609 26.55821 21.79563 73.26687
984 127.4441 153.4681 227.3683 34.86341 33.71743 77.76465
985 10.13264 152.4207 42.04853 12.72476 23.59658 6.918041
986 69.19922 234.9016 255.0000 50.70068 68.17057 105.0388
987 90.39724 109.2985 80.61519 12.11511 14.64500 10.68287
988 165.5173 29.30850 227.8996 30.76315 15.40064 74.82712
989 121.7766 216.0918 235.2591 48.13443 59.69789 87.87776
990 82.71628 187.3899 222.0164 35.23944 43.37709 75.82539
991 81.50542 199.0378 200.3661 34.99652 47.35273 62.49316
992 102.7927 103.9964 0.000000 11.41527 13.64358 2.892026
993 135.9335 59.63988 96.78930 14.74954 10.19004 13.19847
994 158.2325 99.54394 148.0351 24.76961 19.27540 31.03560
995 167.1490 77.52252 226.8527 33.18066 19.96047 74.82804
996 27.05159 22.04225 255.0000 19.60482 8.948392 95.24495
997 224.7863 114.7832 0.000000 37.72231 28.90631 4.452634
998 116.9042 141.3752 38.56961 18.09129 23.84842 6.374273
999 29.24523 30.25608 66.11346 2.951598 2.585013 6.324840
1000 36.05304 27.51261 42.21558 2.539549 2.338818 3.366686
1001 132.1319 149.6197 156.4166 27.15604 29.73157 36.49952
1002 210.8437 148.2256 133.6659 42.31002 37.42224 28.06963
1003 174.9265 37.54107 185.4440 27.87564 14.84597 47.95492
1004 145.5217 205.1506 72.47530 35.47620 50.77206 14.94394
1005 213.6828 173.1231 157.1233 49.21905 47.15643 39.01369
1006 108.7931 137.2581 118.9450 19.40562 23.30773 21.60307
1007 183.5297 121.0372 62.07816 28.09641 24.92460 8.715416
1008 73.52861 44.70968 0.000000 4.678323 4.259193 1.435389
1009 115.4231 81.94243 217.0491 23.44485 15.56482 67.67177
1010 185.9730 204.8510 0.000000 42.62144 54.48658 9.132343
1011 86.51436 214.9411 51.97486 29.50431 51.31085 12.42457
1012 172.0367 223.3241 44.47936 44.52296 62.28870 12.94506
1013 225.4211 115.9825 159.8483 44.32349 31.78657 37.52736
1014 53.31988 255.0000 233.5255 52.51220 78.41236 89.96359
1015 0.000000 22.47153 131.7625 5.400573 3.228797 22.73234
1016 0.000000 162.8039 177.7624 21.86544 30.03455 47.09298
1017 63.13618 110.6417 113.9409 11.63140 14.42949 18.78014
1018 183.0396 33.51041 77.44490 22.23820 12.61539 9.158485
1019 13.41448 170.1903 194.9087 25.18040 33.51522 57.07850
1020 103.4200 70.41337 151.7235 14.36881 10.50288 31.43060
1021 168.3100 70.40583 27.12478 19.44437 13.74279 3.522668
1022 150.7433 171.4599 70.83703 29.21402 36.94410 12.32860
1023 14.70072 191.7654 135.8448 24.19091 40.07156 30.33006
1024 63.05122 151.8717 177.9393 22.07920 27.41704 46.66858
1025 122.2682 241.3522 32.62929 40.49717 67.70756 13.19434
1026 230.0885 70.38270 145.2883 40.61142 24.08943 30.01463
1027 31.55326 220.7674 152.6910 32.78280 54.63487 39.39166
1028 100.6083 81.62937 28.34192 9.441531 9.720636 3.348060
1029 142.7150 31.80852 69.85429 13.76263 8.205780 7.433067
1030 98.31252 255.0000 28.92100 41.64422 74.47648 14.18851
1031 73.67607 126.7972 87.05021 12.96480 18.08517 12.60784
1032 255.0000 142.2238 78.94363 52.83547 41.82757 13.46561
1033 197.5196 219.9814 101.4548 51.61436 64.42466 22.88562
1034 26.72624 76.19076 40.52574 4.400327 6.525228 3.922211
1035 137.9803 90.04774 232.4499 29.48225 19.38843 78.98548
1036 59.72107 255.0000 41.81943 38.64411 72.90741 15.05009
1037 0.000000 20.44481 46.55871 1.754749 1.710623 3.714684
1038 44.23171 74.32066 139.1468 9.108647 8.275685 26.22238
1039 0.000000 207.6794 22.60261 23.40400 45.56304 9.204216
1040 193.7476 235.6654 34.26886 52.85527 71.63691 13.42278
1041 120.5650 0.000000 172.1805 16.13636 7.949607 40.28571
1042 37.68022 104.8239 243.0297 22.78526 17.77579 87.08617
1043 244.6568 39.16889 214.7579 51.00076 26.45368 66.78517
1044 15.94380 192.0307 103.7084 22.33920 39.42554 20.18632
1045 142.8665 176.4835 14.98973 27.74288 37.73122 7.128872
1046 134.9486 52.49312 159.4482 18.35650 11.06485 34.71391
1047 255.0000 103.7381 163.0262 53.25298 34.41974 39.02554
1048 96.16654 194.2590 114.5777 27.99064 42.99684 23.62162
1049 119.8881 67.43561 104.4447 13.16275 9.969904 15.17820
1050 177.3737 185.9941 255.0000 54.29027 52.20867 101.7686
1051 128.2342 139.2603 60.67403 19.85222 24.24660 8.820988
1052 36.22830 122.9032 80.85527 10.19416 15.96109 11.08465
1053 0.000000 51.76923 123.9566 5.804956 4.850432 20.35988
1054 36.15915 0.000000 81.99680 3.233612 1.977259 8.975622
1055 0.000000 49.38579 171.8966 9.466224 6.151251 40.14826
1056 88.96042 209.3836 219.2797 40.43865 53.50753 75.61781
1057 29.33129 147.6190 179.4608 20.03902 25.35248 47.17475
1058 183.6190 174.5286 182.9548 44.02558 44.59700 51.49045
1059 97.79206 178.4163 97.42894 23.96549 36.10690 17.87086
1060 0.000000 78.68889 66.80770 4.743449 6.890268 7.168640
1061 232.2829 31.56739 149.1591 39.92258 21.18785 31.07099
1062 255.0000 66.70639 189.3526 52.93240 29.64394 51.67030
1063 121.8585 19.26953 109.2561 11.90820 6.655532 15.91659
1064 255.0000 23.40058 233.5210 56.77751 28.52816 80.10656
1065 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000
1066 162.5699 153.2807 143.6551 32.14898 33.29284 31.58602
1067 86.97239 65.12919 157.2969 12.81839 9.182243 33.67780
1068 255.0000 100.8673 231.1808 60.73109 36.96198 79.79681
1069 150.9054 139.4392 67.96984 23.85456 26.32448 10.09570
1070 0.000000 171.9366 255.0000 33.46533 37.33167 99.99374
1071 51.58165 229.4053 151.2222 35.78181 59.62820 39.57320
1072 0.000000 235.3939 111.9196 33.41660 61.19882 26.07020
1073 170.8629 93.78999 103.4123 23.98713 18.42363 15.96788
1074 235.5320 255.0000 20.20992 70.62676 89.43059 15.06772
1075 241.7473 131.8036 193.6234 54.91058 39.77142 55.96948
1076 30.19659 61.47251 83.89007 4.793182 5.262277 9.906817
1077 125.9289 129.2458 15.61539 17.40257 21.02959 4.473070
1078 184.7279 224.3373 214.3739 59.28954 68.95980 74.29802
1079 62.16282 147.3529 217.6071 25.84024 27.77635 70.28038
1080 81.22884 191.5417 76.10296 24.23735 40.38135 14.16767
1081 106.4698 88.15342 164.1742 17.05784 13.65659 37.46057
1082 31.64126 185.1208 52.29917 19.40104 35.94548 10.02876
1083 0.000000 140.7834 238.4569 25.74503 25.93248 84.96315
1084 142.2102 125.5426 25.92687 19.59308 21.44258 4.930319
1085 115.3437 18.31978 68.55080 9.313917 5.490768 6.932486
1086 146.0271 208.5366 221.3114 48.16581 57.15548 77.31463
1087 65.90472 95.15223 63.50196 8.185555 10.63377 7.211354
1088 63.14924 191.4587 54.05765 22.24474 39.40065 10.75675
1089 13.96952 68.07041 119.2072 6.538780 6.516736 19.12142
1090 184.6274 106.5977 225.5614 39.41587 26.90630 74.91931
1091 205.7144 35.25459 52.63947 27.35278 15.40913 5.686037
1092 191.6274 108.8615 109.6992 30.59908 23.95484 18.39599
1093 45.15777 213.1693 0.000000 25.67869 48.75013 8.917386
1094 21.49834 94.04940 144.7060 10.32185 11.11168 28.87170
1095 231.6919 238.5054 255.0000 82.13729 85.91010 106.8073
1096 255.0000 152.7119 212.6434 64.90819 49.25003 69.05350
1097 207.6315 17.52421 18.15989 26.96747 14.68288 2.847068
1098 114.3872 118.4155 207.3997 25.58249 21.97086 62.46653
1099 232.6336 71.42644 0.000000 36.40986 22.60833 3.306063
1100 215.6265 0.000000 94.40854 30.94692 16.20725 12.94064
1101 148.4145 72.14880 50.64259 16.05351 12.11338 5.413212
1102 193.5787 227.7738 138.9709 54.93864 68.95208 35.45418
1103 30.32103 216.5492 83.87781 27.57086 50.80665 17.49606
1104 255.0000 66.39588 75.83200 45.06784 26.46959 10.33631
1105 94.46724 146.7899 59.56991 16.71201 24.29233 8.843303
1106 101.2541 155.8800 113.3102 21.06074 28.43929 20.80221
1107 72.77077 115.7459 149.9804 15.30655 16.88021 31.87809
1108 119.5418 177.0935 179.1119 32.25772 39.31264 49.04235
1109 75.22757 142.7894 227.1575 27.33347 27.37394 76.78549
1110 131.3728 43.00253 255.0000 29.05084 14.66553 95.85102
1111 184.1583 70.76074 75.88190 24.11167 16.05610 9.438909
1112 22.03355 0.000000 126.1051 5.063616 2.663165 20.68957
1113 213.6637 255.0000 115.1750 66.83795 87.13620 30.27400
1114 131.6895 237.9915 74.35065 41.87742 66.85598 18.03645
1115 100.5385 85.60403 144.3571 14.53726 12.24372 28.72910
1116 0.000000 46.65446 225.0746 15.45881 8.370888 72.25775
1117 152.2789 135.6306 241.7485 38.36816 31.29652 87.87410
1118 213.5106 104.6195 194.8871 43.01802 28.90396 55.23630
1119 22.90423 204.9146 0.000000 22.94219 44.36226 8.214524
1120 236.3448 191.3420 77.44095 55.22342 56.28827 15.85062
1121 32.03799 39.00413 161.2153 8.697463 5.296221 34.91392
1122 23.67886 145.6144 32.96443 11.75488 21.53040 5.818835
1123 159.3422 28.70733 255.0000 33.52232 16.33664 95.93808
1124 144.9344 137.5077 166.0070 28.29347 27.53529 40.41457
1125 113.2279 119.2679 49.93305 14.90303 17.84293 6.499794
1126 137.7304 233.3322 32.06143 40.53496 64.30926 12.49589
1127 29.41335 92.49286 228.7207 19.30900 14.51152 75.85166
1128 163.4915 29.23371 121.3934 19.93564 11.01932 19.97606
1129 80.17470 12.75693 72.10696 5.591019 3.439735 7.318728
1130 132.9832 196.1767 138.2445 34.71722 46.92163 31.99209
1131 154.2358 135.2444 98.17079 25.04105 25.92319 16.02987
1132 35.17714 38.71098 193.6943 12.00831 6.616879 51.87054
1133 175.3964 14.09947 30.74149 18.99005 10.48052 3.148650
1134 196.9667 36.39382 128.2843 28.30121 15.57286 22.69647
1135 234.5220 0.000000 60.05117 35.57329 18.73254 6.842531
1136 149.0443 45.82191 29.08269 14.46028 9.340041 3.057387
1137 157.2217 194.5387 98.95996 36.25656 47.44443 19.78823
1138 219.5848 66.18328 108.9377 34.76678 20.97299 17.38726
1139 242.5957 116.4939 220.5277 56.55635 37.41843 72.52095
1140 66.16717 53.67349 79.67645 5.948497 5.303125 9.023923
1141 231.0821 255.0000 201.4529 79.54995 92.83263 69.58898
1142 51.04533 140.5965 153.6258 17.46963 22.73591 34.44217
1143 131.5819 228.8224 189.5434 47.20206 64.86246 58.87820
1144 255.0000 234.9401 119.4638 74.55123 82.16677 30.22231
1145 191.0813 190.8455 54.83226 41.38401 49.07012 11.71053
1146 90.11753 67.60832 30.67185 7.449724 7.300390 3.137879
1147 64.78002 90.40216 96.85351 8.927012 10.26320 13.53476
1148 84.36947 244.9270 241.6474 52.77503 73.81279 95.24347
1149 0.000000 19.29378 102.1904 3.619385 2.424362 13.63460
1150 86.64448 141.4309 37.08862 14.68404 22.10647 6.093981
1151 73.47791 58.52668 42.04659 5.695413 5.635507 3.821072
1152 181.5264 227.2340 116.6329 50.40688 66.56612 27.60862
1153 151.3104 255.0000 135.4305 53.45791 80.08865 36.36070
1154 19.06241 190.8150 204.1380 30.48062 42.26698 64.07197
1155 255.0000 255.0000 255.0000 95.10649 100.0000 108.8440
1156 0.000000 122.4285 70.77527 9.061624 15.33095 9.207767
1157 232.8587 255.0000 93.48929 71.60762 89.72224 24.77562
1158 82.75578 29.30340 42.65461 5.378411 3.864890 3.552986
1159 190.8714 61.37097 244.2316 40.11434 21.77468 87.89095
1160 237.6537 62.30578 121.5562 40.96739 23.76388 21.38051
1161 209.5931 98.84406 104.4592 34.09971 24.31199 16.84778
1162 0.000000 116.9099 27.71709 7.491973 13.65548 4.171418
1163 31.17966 165.5197 195.0951 24.74284 32.02150 56.92270
1164 120.6893 13.13543 211.0213 20.55197 9.948274 62.74196
1165 73.35113 255.0000 98.33455 41.35041 74.09599 24.50992
1166 255.0000 133.5746 255.0000 68.08370 45.96197 99.83635
1167 91.64763 238.4774 174.6474 43.37094 67.09495 51.51137
1168 100.8085 36.40469 232.9441 21.48343 10.82298 78.11934
1169 109.0885 116.4116 10.59702 13.54282 16.70727 3.672911
1170 101.9599 139.7168 85.21839 17.29672 22.93323 12.93156
1171 26.17852 199.7699 160.7821 28.17319 44.54708 41.26634
1172 29.13976 171.1827 229.2015 29.98878 35.77323 79.74180
1173 124.9512 145.3052 118.3631 22.69656 26.75668 21.91470
1174 198.5670 122.9028 18.30244 31.31688 27.00864 5.003340
1175 55.65423 126.8652 79.88601 11.52191 17.38601 11.10280
1176 24.81606 87.80399 0.000000 4.831636 8.079768 2.164796
1177 37.56677 148.7515 98.82333 14.59905 23.48928 16.27099
1178 255.0000 23.25653 130.8926 46.18753 24.28825 24.34218
1179 151.4428 168.9093 114.9154 30.80674 36.83754 22.38500
1180 97.23379 255.0000 181.3399 49.60311 77.64624 56.70872
1181 199.6589 13.58251 241.6357 40.45665 19.73741 85.44503
1182 186.8319 0.000000 125.7366 24.96095 12.92502 21.49907
1183 120.1693 255.0000 22.64891 44.24690 75.82641 13.95055
1184 33.62595 224.0402 115.2582 31.12148 55.35816 26.04595
1185 162.6844 195.5892 176.6994 43.17025 50.70749 49.41032
1186 255.0000 215.3071 235.3736 80.86732 76.27829 89.44033
1187 238.5100 203.0363 224.6819 70.64483 66.75055 80.34219
1188 82.51218 77.00653 146.5799 12.29904 10.12673 29.33194
1189 244.4799 221.8411 54.76739 64.60018 72.03455 14.91254
1190 130.4545 157.4212 13.13643 22.26447 29.77695 5.816491
1191 117.2179 82.06820 19.63303 11.40650 10.79269 2.980749
1192 255.0000 170.7759 229.1552 70.23090 56.41006 81.57219
1193 255.0000 126.4711 120.4535 52.66068 38.29667 23.21876
1194 148.2343 228.2971 139.0114 45.29739 64.19229 35.05854
1195 248.5735 100.6258 99.93656 46.37437 30.91692 16.30882
1196 124.2885 73.86860 161.0518 18.06053 12.64457 35.76428
1197 37.87099 167.9349 138.2512 20.19853 30.92911 29.67224
1198 114.8702 37.04484 41.81640 9.050003 6.077278 3.708314
1199 52.32536 43.16178 86.90489 4.979285 4.133202 10.30446
1200 255.0000 234.8663 175.5878 78.92437 83.88230 53.35925
1201 121.3994 223.2262 74.56998 36.29097 57.91510 16.64348
1202 101.8329 65.12276 109.5984 11.04981 8.649855 16.44292
1203 0.000000 203.8014 193.4464 31.91158 47.48915 58.56767
1204 202.2632 255.0000 73.55546 61.79987 84.75424 20.30307
1205 218.1877 158.8830 71.57146 43.08125 40.75305 12.45627
1206 32.31622 33.41514 211.0103 13.79208 7.065153 62.53429
1207 178.2652 143.3204 134.0218 33.27260 31.65072 27.56026
1208 222.9735 148.0870 91.77643 43.52225 38.28529 15.93397
1209 16.17679 132.9158 61.08706 10.34375 18.02858 8.179159
1210 227.6675 80.19227 59.53977 36.22231 23.30463 7.620972
1211 211.7063 192.5600 31.67434 46.83620 52.48251 9.853901
1212 173.1528 215.7169 243.3978 58.41321 64.71864 94.55997
1213 52.08318 58.34887 19.62901 4.043631 4.804429 2.212447
1214 106.9389 163.1851 255.0000 37.86680 37.23480 99.74322
1215 136.8513 35.23638 209.8874 23.29555 12.05848 62.26922
1216 183.2224 255.0000 220.5309 68.65201 86.93960 81.44515
1217 255.0000 184.9077 70.70882 60.10472 56.80948 14.51496
1218 113.6281 146.5178 235.5323 33.00185 30.99545 83.33972
1219 15.23562 184.2432 186.4373 27.04057 38.66670 53.14505
1220 210.3866 123.1791 60.55740 35.28026 29.02025 8.913679
1221 104.6309 25.72677 181.5013 15.39361 7.994269 45.15186
1222 24.43085 74.05712 22.12456 3.956006 6.111230 2.588879
1223 210.3723 183.1627 190.4506 53.46906 51.91448 56.56355
1224 221.6702 215.6614 97.48530 57.11014 65.63577 21.83884
1225 139.8399 88.58161 165.0006 21.90789 16.20062 38.08550
1226 60.17393 68.50353 240.8226 20.62588 12.38630 84.43905
1227 38.49803 173.5342 13.52545 16.78196 31.23733 6.400393
1228 217.4502 14.71035 227.4189 43.41376 21.51924 74.99609
1229 189.6091 122.5973 195.8062 38.73420 29.65174 56.14705
1230 60.85386 224.3164 187.9059 38.34903 58.51165 57.19740
1231 163.5386 106.1863 30.14196 21.41935 19.10278 4.644737
1232 19.34315 92.47488 169.9883 12.28530 11.67216 40.12145
1233 14.95823 228.7985 60.75734 29.70803 56.79574 14.59642
1234 129.0238 213.3607 127.1921 37.42021 54.43482 29.34539
1235 214.8131 108.3617 120.6214 37.43279 27.32817 21.95676
1236 67.88666 89.87421 14.82872 7.045945 9.464338 2.756678
1237 206.1957 165.1752 228.7891 53.58101 46.31202 80.23455
1238 159.6557 218.3354 130.9112 44.24414 59.79606 31.30509
1239 125.5765 90.89360 116.3271 16.29198 14.00517 19.16678
